APURCH,unique,age,gendf,gendm,pcode,atmcrd,paydep,BALCHQ,BALSAV,TOTDEP,BALLOAN,BALLOC,BALMRGG,NEWLOC,NEWMRGG,TXBRAN,TXATM,TXPOS,TXCHQ,TXWEB,TXTEL,TOTSERV,CH_NM_SERV,CH_NM_PRD,valsegm,N_IND_INC_,numrr_1,numcon_1,avginc_1,avginv_1
Y,17130,61,1,0,V3C5K4,1,1,3666.416667,,3750.291667,7252.094167,,,0,0,1.666666667,6.5,9.333333333,2.916666667,0,0,3,0,0,D,570,260,1039,34456.14035,1330
Y,17131,43,1,0,V5L2N8,1,0,537.2775,791.7375,1395.4375,,,,0,0,7.666666667,9.916666667,24,0.75,0,0,3,0,0,E,760,330,1419,28700,3064.864865
N,17147,37,1,0,V5V3K2,1,1,84.08666667,137.5675,292.6016667,,212.1608333,,0,0,0.166666667,2.916666667,3.333333333,3.333333333,0.833333333,0,4,0,-1,D,700,320,1493,32880,2709.090909
N,17151,59,0,1,V3R0N2,1,0,,396.815,253.0666667,,,,0,0,0.166666667,0,0,0,0,0,1.4,1,1,E,140,,,28157.14286,4200
Y,17152,46,1,0,V2S4B5,1,0,2718.354167,,14606.6975,15474.67,131967.4342,,0,0,0.583333333,1.833333333,0,0,0,0,3.4,-1,-2,A,520,240,1119,35411.53846,5433.333333
N,17164,39,1,0,V3V5H9,1,0,1054.5275,,1136.5175,,,,0,0,0.25,0.5,13.58333333,4.583333333,0,0,2,0,0,D,1020,240,950,21559.80392,1250
N,17165,50,1,0,V6J3L4,1,0,4003.974167,,26065.19417,,3337.19,,1,0,4,6.833333333,32.16666667,0.75,3.166666667,0,3.1,1,0,D,890,460,2431,41533.70787,4139.534884
Y,17174,43,1,0,V5Z4R2,1,1,4403.6975,,4631.6525,4500,,112742.062,0,0,0.416666667,2.083333333,3.25,1.75,1.916666667,0,2.4,-1,-2,B,120,50,223,31625,3380
N,17181,52,1,0,V6H1N4,1,0,843.0958333,,1001.505833,1626.85,317.47,74670.21167,0,0,4.666666667,1.666666667,0.166666667,1.25,0,0,5,0,0,D,750,370,1612,31830.66667,3161.290323
N,17188,28,0,1,V5N4L4,1,0,,15.32666667,70.58916667,,,,0,0,1.083333333,0,0,0,0,0,2,0,0,E,900,350,1355,24234.44444,2638.636364
N,17191,39,0,1,V5W1Y1,0,1,,1121.045,1197.945,,,,0,0,0.25,0,0,0,0,0,2,0,0,D,900,390,2330,27944.44444,2866.666667
Y,17193,48,1,0,V5W3J5,1,1,333.3716667,3274.369167,3701.438333,7365.135833,2889.254167,152356.2567,0,0,3.5,0.166666667,0.333333333,0.416666667,0,0,6,0,0,A,580,260,1000,23312.06897,3367.5
N,17196,44,0,1,V4W1R3,0,0,387.0816667,0,511.2866667,,250.5733333,,0,0,0.25,0,0,0,0,0,4,0,0,D,560,190,1165,34475,5571.428571
N,17198,42,1,0,V5L3J9,1,1,254.9566667,215.7491667,541.0583333,,2896.845,,0,0,0.166666667,15,34.08333333,3,0,0,4,0,0,D,480,150,557,23650,2788.888889
Y,17199,58,1,0,V3J7K1,1,0,10058.67583,0.04,24260.45333,,0,58226.2025,0,0,2.5,3.25,0,2.833333333,4.583333333,0,6,0,-1,B,720,330,1431,32761.11111,1563.333333
N,17216,50,1,0,V3C1R4,0,0,0,0,19.0825,9306.9125,,7707.495,0,0,1.583333333,1,0,0,0,0,1,-5,-5,D,480,200,819,31429.16667,1888.235294
N,17223,57,0,1,V2R1P8,1,0,292.7866667,23.57916667,3687.4375,8609.086667,601.8558333,116197.0742,0,0,11.41666667,5.666666667,40.08333333,4.333333333,0,0,6.6,-1,-2,B,12070,4080,16395,28209.27921,3466.356589
N,17227,57,1,0,V3C5W7,0,0,,331.0266667,4792.059167,,,,0,0,0.666666667,0,0,0,0,0,3,0,-1,D,480,230,1091,37479.16667,3624.137931
N,17233,31,0,1,V7G2S5,1,1,1347.558333,0,1412.455833,,,,0,0,0.333333333,7.75,25,0.416666667,5.75,0,3,0,0,D,240,130,588,42941.66667,1560
N,17236,44,0,1,V5L2B3,1,0,938.3416667,,1006.135833,,,,0,0,3.416666667,6.083333333,0,2.666666667,0,0,2,0,-1,E,480,150,557,23650,2788.888889
N,17239,52,0,1,V5B3W5,0,0,556.2808333,,621.4058333,,,,0,0,1.416666667,0,0,1,0,0,2,0,0,E,640,280,1237,27843.75,3814.583333
Y,17248,57,0,1,V5K1H3,1,0,942.0575,,6663.601667,,,,0,0,1.916666667,0.75,0,0.166666667,0.083333333,0,2.6,1,1,D,820,360,1436,25797.56098,2780.392157
Y,17254,47,0,1,,0,0,,,58.37916667,,,,0,0,0.083333333,0,0,0,0,0,1,0,0,E,,,,,
Y,17257,42,0,1,V5K3J6,1,0,2917.609167,473.9575,3538.246667,,987.1575,,0,0,2,12.75,1.666666667,7.416666667,0,0,4,0,0,D,900,430,1801,28682.22222,2977.777778
N,17279,53,0,1,V4N2P3,1,0,0,,55.91,,2525.440833,178702.6533,0,0,0.666666667,0.416666667,0,0.083333333,0,0,4,0,0,C,1160,400,1647,29105.17241,2545.098039
Y,17283,45,1,0,V3T1X6,1,1,281.1875,,382.0525,,,107950.2833,0,0,10.16666667,4.25,7.083333333,0.166666667,0,0,3,0,1,D,900,120,378,24564.44444,1407.142857
N,17285,42,0,1,V2T5G6,1,0,,306.2133333,482.6716667,,,167846.745,0,0,1.666666667,1.416666667,0,0,0,0,3,0,0,D,880,300,1300,26445.45455,6319.69697
Y,17292,46,1,0,V3B6W1,1,0,0,0,1349.000833,,7310.150833,,0,0,1.75,2.083333333,1.083333333,0.166666667,0,0,4.9,-1,-1,D,550,200,778,26761.81818,2303.448276
N,17296,35,0,1,V9L6N1,1,0,439.6525,,999.3925,,,,0,0,0.75,1.25,1.583333333,0.416666667,0,0,3,0,0,E,14070,5010,25578,28126.72353,3847.361809
N,17300,58,1,0,V4B1E7,1,0,,1885.501667,2349.326667,,,,0,0,0.083333333,0.75,0,0,0,0,2,0,0,D,680,290,1380,34613.23529,4635.135135
N,17306,39,0,1,V3A3N1,1,1,2931.455,0,6321.771667,,0,,0,0,0.5,5.666666667,13.25,2.583333333,2.25,0,4.7,-1,-4,D,460,180,758,29558.69565,4296.666667
N,17307,55,0,1,V5E3B5,1,0,458.9683333,,751.4208333,,,,0,0,0.083333333,0,0,0.083333333,0,0,2,0,0,D,600,,,29330,5613.72549
Y,17308,34,1,0,V3T3G4,1,0,,12752.77333,12813.10083,,,,0,0,2.333333333,0,0.25,0,0,0,2,0,0,D,840,320,1002,23792.85714,1544.827586
Y,17312,28,1,0,V5V3K7,1,1,3051.956667,,3112.901667,,,,0,0,0.25,6.166666667,10.91666667,1.916666667,0.916666667,0,2,0,0,D,700,320,1493,32880,2709.090909
Y,17314,52,1,0,V7P1J4,1,1,3336.996667,68.04416667,3465.348333,,,,0,0,4.166666667,0.666666667,5.416666667,0.666666667,0,0,3,0,0,D,580,140,697,37462.06897,2918.75
N,17321,21,0,1,V3Y2N8,1,0,,218.8608333,273.9383333,,,,0,0,0.333333333,4.083333333,17.83333333,0,0.75,0,2,0,1,E,7610,3030,12833,32986.72799,2277.022654
N,17325,56,1,0,V3W9A1,1,0,,26630.65,26694.215,,,,0,0,0,0,0,0,0,0,2,0,0,D,800,270,927,25042.5,1760.714286
N,17327,41,1,0,V5A3S9,1,0,432.1641667,,488.2916667,,,,0,0,4.833333333,1.416666667,4.083333333,2.416666667,1.5,0,2,0,0,D,590,270,1548,33469.49153,3763.265306
N,17328,37,0,1,V4N3G6,0,0,500.01,,123.5175,22844.58,,,0,0,0.166666667,0,0,0,0,0,1.2,0,0,D,440,,,28706.81818,4161.538462
N,17345,27,1,0,V3B7P7,1,0,6.16,78.5175,145.455,,,,0,0,0.166666667,0.083333333,0,0,0,0,3,0,0,E,900,400,1804,31255.55556,4391.549296
N,17350,51,1,0,V6T1C7,1,0,2753.714167,5304.2025,8214.556667,,,,0,0,5.583333333,6.333333333,3.333333333,12.33333333,0.666666667,0,3,0,0,D,230,100,837,97382.6087,25743.47826
Y,17354,56,0,1,V7S2P6,1,0,1060.61,0,29932.94083,,11844.395,495135.6858,0,0,1.75,2.416666667,0.916666667,5.5,0,0,5.5,1,1,A,280,130,977,40314.28571,16190
N,17355,56,0,1,V3B6A3,1,0,39.99,,109.8125,,,105124.4483,0,0,4.5,0,0,0,0,0,3,0,0,C,900,330,1140,28360,1087.878788
N,17365,66,0,1,V5W3N8,0,0,3.663333333,2.952727273,88107.14083,,,,0,0,0.583333333,0,0,0,0,0,3.9,0,-2,D,920,340,1544,25502.17391,2600
N,17374,68,0,1,V5S3L3,1,0,10698.67083,,289858.3875,,,,0,0,2.5,0,0,2.333333333,0,0,3,0,2,D,700,300,1533,32547.14286,2997.674419
Y,17375,28,0,1,V5X2A5,1,1,3801.301667,97.275,13150.9675,,,,0,0,4.666666667,11.91666667,29.75,0.833333333,1.333333333,0,4,0,2,D,1230,320,1434,21462.60163,2223.809524
N,17378,66,1,0,V3W0J6,0,0,108.3358333,,41670.075,,,,0,0,1.5,0,0,0,0,0.083333333,2.9,1,-1,D,1370,440,1699,22462.77372,1703.508772
Y,17381,55,0,1,V5Y2G1,1,0,15.96666667,0,107.0616667,,2252.538333,,0,0,0,2.166666667,0,1.166666667,0,0,4,0,0,D,600,320,1740,41695,5060
N,17382,65,0,1,V2V7B7,0,0,,1,60.5675,,,,0,0,0,0,0,0,0,0,2,0,0,E,550,180,619,27952.72727,2089.473684
N,17385,55,0,1,V7R4X4,0,0,0,0,97.16,,15798.20417,,0,0,1.666666667,0,0,2.083333333,0,0,4,0,0,D,400,210,1551,52375,10473.52941
N,17387,58,0,1,V3E2X1,1,0,866.1391667,,918.2691667,,,,0,0,4.083333333,0.083333333,0,0.75,0,0,2,0,0,D,13940,6000,29947,35419.65567,3462.994012
N,17390,39,1,0,V3W1H6,0,0,0,0,63.8375,,0,,0,0,0,0,0,0,0,0,4,0,0,E,1580,470,1824,22446.20253,1540.350877
N,17398,50,1,0,V3J4A3,1,1,0,842.5641667,1017.294167,,24578.60667,,0,0,0.083333333,20.5,30.08333333,12.25,0,0,4,0,0,C,650,240,986,31893.84615,2342.857143
N,17405,57,1,0,V3V2C9,1,1,,47.7725,105.18,,,,0,0,3.916666667,2.416666667,1.833333333,0,1.166666667,0,2,0,1,E,850,240,696,22931.76471,1528
Y,17411,38,0,1,V3Y1J2,1,1,967.1991667,1.5075,2199.780833,1261.775833,,,0,0,0.333333333,5.916666667,30.66666667,4.5,0,0,4.2,-1,-6,D,7610,3030,12833,32986.72799,2277.022654
N,17416,49,0,1,V4P1A8,0,0,17.0825,8.55,224.9375,,13120.81167,,0,0,1,0,0,0.333333333,0,0,4,0,0,C,680,320,2182,44333.82353,6089.473684
N,17418,57,1,0,V5K3A5,1,1,1098.908333,0,1159.313333,2498.02,,,0,0,3,23.41666667,35.58333333,0.333333333,0,0,3.8,0,0,D,900,430,1801,28682.22222,2977.777778
Y,17426,46,0,1,V5A1S1,1,0,321.6941667,,412.7466667,,,,0,0,0.25,0,0,0.083333333,0.083333333,0,2,0,0,D,570,270,1573,31687.7193,5248.148148
N,17430,62,1,0,V5A2L3,0,0,3216.545833,,3380.610833,,,,0,0,0.25,0,0,0,0,0,2,0,0,D,730,360,1690,32078.08219,3205.084746
Y,17439,40,0,1,V4C3X1,1,1,348.515,,583.115,,3520.145,80776.9825,0,0,0,4.583333333,5.75,1.666666667,0,0,4,0,0,B,640,300,1350,37832.8125,4685.185185
Y,17441,57,0,1,V3S7J8,1,1,1290.069167,256.725,1629.309167,,8.645833333,,0,0,1.166666667,1.666666667,14.33333333,6.416666667,0,0,4,0,0,D,950,380,1492,33321.05263,1772.727273
N,17442,51,0,1,V5L3B8,0,0,0,,447.9175,,13880.31,63374.8675,0,0,2.916666667,0,0,0,0,0,4,0,0,C,700,270,1188,27992.85714,2454.054054
Y,17452,35,0,1,V3W0L8,1,0,20966.83833,,21199.18667,32449.43,1214.522,,1,0,0.916666667,0.166666667,0,0,0,0,2.6,1,3,E,1370,440,1699,22462.77372,1703.508772
N,17458,42,0,1,V3C2G6,0,1,4287.6375,,4366.6075,,0,32304.34917,0,0,0.166666667,0,0,0.5,0,0,4,0,0,D,620,310,1631,40219.35484,2690.625
Y,17460,63,1,0,V7N2C8,0,0,207.2816667,,330.405,,,,0,0,0.083333333,0,0,0,0,0,2,0,0,E,620,240,1448,36662.90323,4165.714286
N,17468,60,0,1,V3J2R2,1,0,416.7791667,,582.9316667,,,,0,0,0.083333333,0,0,0,0,0,2,0,0,E,640,290,1266,32340.625,3885.714286
N,17471,51,0,1,V2R4X8,1,0,0,,63.31333333,15985.87583,,,0,0,0.5,0,0,0,0,0,3,0,1,C,270,90,393,24059.25926,4705.882353
N,17475,47,1,0,V5Z1W5,1,0,57.1875,38675.45167,38855.30917,15757.355,10317.3475,151028.3125,0,0,1.916666667,7.916666667,27.58333333,3.416666667,4.083333333,0,5.2,-2,-5,B,630,320,1653,35792.06349,3770.588235
N,17476,36,1,0,V5C1G7,1,0,236.8,,322.795,,,,0,0,0.333333333,1.916666667,0.666666667,0,0,0,2,0,0,E,900,430,1934,32790,2707.017544
Y,17482,46,0,1,V4C3V9,1,1,1240.626667,,1345.669167,,0,,0,0,17.58333333,5.25,17.16666667,7.75,0,0,3,0,0,D,870,330,1273,28011.49425,1258.823529
N,17486,52,1,0,V3C2L1,1,1,5869.471667,,6001.211667,,0,,0,0,0.5,1.583333333,0.833333333,0.416666667,0,0,3,0,0,D,340,130,557,29800,1610
N,17490,48,0,1,V2Y2G5,1,0,7756.078333,,8117.238333,,,,0,0,1.166666667,0.083333333,6.583333333,14,0,0,2,0,0,D,5780,2080,9671,33517.12803,4797.368421
N,17492,42,1,0,V4C4B3,1,1,4063.358333,,4229.515833,,0,,0,0,1.083333333,5.25,8.416666667,6.666666667,6.916666667,0,3,0,0,D,810,370,1767,36043.20988,2766.666667
N,17498,59,0,1,V7A4C6,1,0,6.053333333,,90.87333333,,7522.234167,,0,0,1.083333333,0.083333333,1.25,0.416666667,0,0,3,0,0,D,320,130,742,28662.5,1594.444444
Y,17502,33,0,1,V5G2E2,1,1,271.5258333,1.52,612.4575,,,,0,0,0.916666667,9.75,11.16666667,2.833333333,10.91666667,0,3.2,-1,-1,D,620,270,1247,32425.80645,3577.272727
N,17509,61,0,1,V6P6B3,1,0,29.5525,,167.005,11804.83,,338621.195,0,0,3.333333333,0.25,0.416666667,0,0,0,3.1,1,3,A,220,220,1127,60877.27273,20908.69565
Y,17514,38,0,1,V5W1K4,1,0,6245.118333,366.8216667,7270.6875,,,63335.855,0,0,0.583333333,0.5,0,0,0,0,4,0,0,C,750,400,1652,33640,3465.957447
Y,17515,53,1,0,V3S7L5,1,1,883.3908333,471.7825,1439.333333,,,,0,0,6.166666667,0.083333333,0.416666667,3.5,0,0,3,0,0,D,950,380,1492,33321.05263,1772.727273
Y,17532,51,0,1,V7V3W7,1,1,3622.606667,,13707.16417,,12.91583333,,0,0,0.25,1.916666667,0.166666667,5.083333333,2.083333333,0,4,0,0,D,390,160,1355,54251.28205,12151.35135
N,17536,55,0,1,V3V2W1,0,0,386.2558333,,505.5108333,,,90084.0625,0,0,0.333333333,0,0,0.25,0,0,3,0,0,C,380,140,533,24336.84211,2287.5
N,17540,64,0,0,V5V4M8,0,0,19731.625,,141864.9667,,,,0,0,3.166666667,0,0,1.5,0,0,3,0,-1,D,950,360,1314,23850.52632,2426
N,17541,44,0,1,V3W6A9,1,1,4,179.4866667,252.9716667,,,,0,0,2.666666667,6.5,13.33333333,0,0,0,3,0,0,D,810,290,987,28144.44444,1755.555556
Y,17545,40,0,1,V7A3T2,1,0,715.9983333,,1490.898333,,0,141116.7108,0,0,1,1.583333333,0,1,0,0,3,0,-1,B,380,170,808,29413.1579,1668.421053
Y,17551,39,1,0,V5Z4G5,1,1,5117.173333,,5380.14,,,,0,0,0.5,5.666666667,22.91666667,8,2.166666667,0,2.2,1,1,D,750,350,2339,36273.33333,6509.259259
N,17553,37,0,0,V3V3P3,1,0,0.01,,237.1475,,,48379.96583,0,0,0,0,0,0,0,0,3,0,0,D,580,160,430,23958.62069,1580
N,17560,48,1,0,V5V1N8,1,0,27.74333333,,86.90583333,9940.5325,,,0,0,0.916666667,2.083333333,0,0,0,0,3,0,0,D,790,300,1081,22001.26582,2644.736842
Y,17561,40,0,1,V3N4Z5,1,1,7040.996667,1226.568333,19328.26167,,,140446.9717,0,0,0.833333333,5.25,49.25,5.333333333,6.583333333,0,5,0,-2,B,1390,,,27866.90648,1532.758621
Y,17562,41,0,0,V4C7N5,1,1,4271.979167,97.74,4449.816667,1257.463333,0,,0,0,0.166666667,4.583333333,8,0.333333333,2.583333333,0,5,0,0,D,660,270,1033,32840.90909,2582.142857
N,17563,37,1,0,V3W3T3,0,0,,6007.924167,6075.374167,,,,0,0,0.333333333,0,0,0,0,0,2,0,0,D,540,120,402,20885.18519,1237.5
Y,17569,33,1,0,V7J1R2,1,1,113.6283333,911.6766667,1114.4175,,59.70666667,,0,0,0.583333333,2.666666667,30,2.833333333,5.25,0,4,0,1,D,660,280,1536,34996.9697,2917.647059
N,17584,45,0,1,V7E3T6,0,0,0,0.98,59.37666667,,19644.57667,,0,0,1.583333333,0,0,0,0,0,4,0,0,D,870,410,1681,29442.52874,4116
N,17594,37,0,1,V3L3X5,0,0,0,,53.7725,,2663.059167,,0,0,1,0,0,0,0,0,3,0,0,D,800,,,30980,2505.714286
N,17600,50,1,0,V6R3V4,1,0,,592.6766667,662.3616667,,,,0,0,0.416666667,1.083333333,1.916666667,0,0,0,2,0,0,D,450,190,1295,49515.55556,6876.923077
N,17605,36,1,0,V5A3T5,1,0,621.0866667,,671.7691667,,,,0,0,0.083333333,0.333333333,4.666666667,0,0,0,2,0,0,D,530,190,852,32086.79245,2933.333333
Y,17606,62,1,0,V5X4R9,0,0,5188.911667,,67518.80833,,,,0,0,2.916666667,0,0,0.75,0,0,2.9,-2,-5,E,900,,,23304.44444,3093.103448
Y,17609,57,0,1,V3R4J5,1,0,4688.715,,4904.975833,21380.13417,0,96867.04833,0,0,5.5,0.25,1.916666667,6.166666667,4,0,5,0,0,B,700,320,1251,37424.28571,7739.393939
N,17615,33,0,1,V3X3J6,1,0,0,,210.2325,,208811.9408,,0,0,0,0.833333333,0,0,0,0,3,0,0,A,890,290,1220,28078.65169,1384.375
Y,17617,59,0,1,V4C3G7,0,0,0,,10.7025,,,175335.3458,0,0,0.25,0,0,0,0,0,2.9,1,0,C,940,380,1561,30128.7234,1655.555556
Y,17622,44,0,1,V3H4K9,1,0,84.86083333,9.58,148.9783333,,3056.625,,0,0,0.583333333,1.333333333,0.916666667,1.083333333,1.083333333,0,4,0,0,D,13550,6090,29594,38106.71587,3164.860681
Y,17623,54,0,1,V4A1E7,0,0,45.14416667,,166.2341667,,93652.585,,0,0,1.75,0,0,2.916666667,0,0,3,0,0,A,570,260,1799,43577.19298,6985.106383
N,17635,50,0,0,V4W1G7,1,0,25.435,,172.1166667,,,,0,0,0.333333333,2,0.333333333,1,0.083333333,0,2,0,1,E,9240,3120,13164,28612.44589,3402.702703
N,17641,53,1,0,V6J3L2,0,0,,0,21917.59167,,,,0,0,0.25,0,0,0,0,0,2,0,2,E,660,340,1919,42278.78788,4748.387097
N,17642,67,0,1,V5H4C8,1,1,18230.42917,,42994.41167,,,,0,0,1.5,1.75,0,1.416666667,0,0,3,0,1,D,770,350,1609,29423.37662,3896.61017
N,17651,42,0,1,V4C7C2,1,0,18273.8125,,18425.165,,,138603.1617,0,0,0.083333333,1.166666667,0.166666667,1.5,0,0,3,0,0,A,850,390,2318,38031.76471,2485.714286
N,17653,34,0,1,V2R3A6,1,0,,11.05,186.0875,,,,0,0,0,0,0,0,0,0,2,0,0,E,12070,4080,16395,28209.27921,3466.356589
N,17654,39,0,1,V4A1G8,1,1,1306.805833,,1391.980833,,480.0358333,168302.0167,0,0,2.833333333,5.916666667,41.41666667,2.5,0,0,4,0,0,B,570,260,1799,43577.19298,6985.106383
Y,17655,42,0,1,V2P7K7,0,0,1.233333333,7388.255833,24823.755,,,75388.15417,0,0,4.416666667,0,0,0,0,0,4.8,1,0,C,650,170,447,22987.69231,1673.333333
N,17659,38,1,0,V2B4X8,1,0,,118.7025,118.7025,,,,0,0,0,0.083333333,0.083333333,0,0,0,1,0,0,E,500,180,574,26418,2122.222222
Y,17667,20,1,0,V5X2T3,0,1,295.0316667,273.0191667,940.3916667,,,,0,0,7.833333333,0,0,0,0,0,3.6,1,0,D,450,400,1480,21515.55556,2041.176471
N,17668,47,0,1,V5L5C6,1,1,0,,82.38,,4796.459167,127269.3642,0,0,1,5.333333333,2.916666667,0.166666667,0,0,4,0,0,B,1080,400,1549,23753.7037,2751.020408
Y,17669,53,0,1,V6M3R2,0,1,7381.461667,,9487.136667,,0,75198.88083,0,0,5.583333333,0,0,1.833333333,0,0,4.4,0,0,C,360,60,332,52491.66667,8839.473684
Y,17672,35,1,0,V5L2E7,1,1,17426.60333,,20604.29417,,0,126673.4392,0,0,1.5,4.5,2.75,4.5,2.333333333,0,4,0,-1,B,1080,400,1549,23753.7037,2751.020408
N,17674,42,1,0,V3W0L3,1,1,590.4566667,532.2633333,1193.4775,,,,0,0,0.333333333,6.166666667,28.83333333,4.5,0,0,3,0,0,D,1040,390,1700,30051.92308,2394.736842
N,17682,53,0,1,V2V5J1,1,1,0,,64.89,13686.43583,911.2966667,63552.75083,0,0,4.333333333,0.583333333,1.083333333,0.166666667,0,0,5,0,0,C,710,190,529,26678.87324,975
Y,17683,43,0,1,V4A4Y6,1,0,0,0,50.87583333,,7.931666667,,0,0,0.166666667,0,0,0,0,0,4,0,0,E,710,310,1692,35843.66197,5140
N,17685,44,0,1,V2X3G5,1,1,118.8491667,,118.8491667,,,,0,0,8.666666667,5.416666667,23.16666667,3.75,0,0,1,0,0,E,830,190,1004,28884.33735,2185.714286
Y,17687,50,1,0,V5Y2N4,1,0,10674.28167,,10674.43417,,0,,0,0,1.083333333,0,0.75,1.833333333,0,0,3,0,1,D,310,130,693,33641.93548,6593.939394
N,17690,37,0,1,V2R5L3,0,0,,914.3991667,932.8341667,,,,0,0,0.833333333,0,0,0,0,0,2,0,0,D,2700,890,3770,29513.33333,2806.060606
N,17700,60,0,1,V4R2R2,0,0,,,102.9325,21741.5475,,,0,0,0,0,0,0,0,0,2,0,0,D,5440,2200,9642,34775.55147,3232.051282
Y,17702,37,0,1,V7H1Y3,1,1,2787.779167,166.8283333,3131.055,,,62297.87667,0,0,0.833333333,3.333333333,8.833333333,0.166666667,0,0.166666667,4,0,0,D,670,310,1866,41091.04478,5324.390244
N,17711,34,1,0,V3T5N3,1,0,900.5941667,359.1525,2467.436667,,,,0,0,0.333333333,0.583333333,0.916666667,0.583333333,0,0,3,0,0,D,840,320,1002,23792.85714,1544.827586
N,17713,41,0,1,V2T6S2,1,1,15688.5425,,103398.1325,,0,96241.95444,0,0,3.666666667,0,1,0.75,0,0,4.7,-1,-1,B,24490,7350,27942,24255.20621,3195.428571
Y,17716,43,0,1,V7L2S6,1,1,1650.889167,,1650.896667,,,,0,0,0.083333333,11.66666667,24.08333333,4.666666667,0,0,1.9,1,0,D,630,260,1301,37368.25397,3734.146342
Y,17724,55,1,0,V3M6T8,1,1,3465.183333,4782.93,8625.625833,5172.370833,0,149426.7891,0,0,1.166666667,6.333333333,74,9.75,14.41666667,0,5.9,0,2,A,820,,,40981.70732,3966.666667
N,17728,58,0,1,V5H4H8,1,1,42.38833333,,101.4858333,,,,0,0,0.083333333,2.166666667,8.083333333,0,0,0,2,0,0,E,970,420,1827,27876.28866,4203.333333
Y,17742,45,0,1,V2S8B2,1,0,110.4508333,,183.3333333,,0,,0,0,0.916666667,0,0,0,0,0,3,0,0,E,21490,7510,28998,28637.31968,3154.611399
N,17748,31,1,0,V6K4S3,1,1,3037.638333,,3350.958333,3399.528333,8283.355,213446.0067,0,0,0.25,7,33.83333333,4.333333333,9.833333333,0,5,0,0,B,670,310,1959,38822.38806,3054.545455
N,17762,34,0,1,V5C2P3,1,1,422.2433333,0.19,516.4283333,,0,,0,0,2.666666667,11.83333333,0.583333333,0,0,0.083333333,4,0,0,D,750,290,1035,25910.66667,3665.217391
Y,17771,59,1,0,V5X2E5,1,1,6402.7975,,10154.69667,4034.149167,104.8008333,,0,0,1.166666667,4.5,27,1.833333333,1,0,4.2,1,1,D,790,190,659,27843.03798,6070.512821
Y,17773,53,0,1,V3B7G6,1,1,3586.8625,,3655.073333,6560.41375,,156278.6642,0,0,1.166666667,10.91666667,40.58333333,5.583333333,6.166666667,0,3.6,-1,-2,A,770,330,1336,36337.66234,1525
N,17774,51,0,1,V6H1P4,1,1,4286.4725,0.02,4350.4775,,0,,0,0,0.166666667,6.666666667,0.083333333,4.833333333,0,0,4,0,0,D,750,370,1612,31830.66667,3161.290323
N,17786,50,1,0,V5S2A2,1,1,4019.665833,,4106.330833,,0,,0,0,0,6.5,9.333333333,0.5,0,0,3,0,0,D,510,160,741,23378.43137,3054.545455
Y,17788,59,0,1,V0E1N0,0,0,3.750833333,,187.5008333,,,53799.21333,0,0,0.583333333,0,0,0,0,0,3,0,0,D,2110,,,26531.27962,3059.756098
Y,17793,35,1,0,V2P7V5,1,0,1643.2125,,1717.09,,,,0,0,0.75,6.666666667,8.416666667,8.333333333,0,0,2,0,0,D,670,,,26271.64179,5862.5
N,17801,30,0,1,V5X2H6,1,0,470.3266667,,532.9216667,,,,0,0,0.083333333,12.5,1.75,0.083333333,0,0,2,0,0,E,790,190,659,27843.03798,6070.512821
Y,17802,34,1,0,,0,0,,,77.6225,,,,0,0,0,0,0,0,0,0,1,0,0,E,,,,,
N,17805,65,1,0,V3A8C8,1,1,5498.440833,6215.925833,11824.52583,,,,0,0,5.333333333,6.333333333,0.333333333,18.08333333,0,0,3,0,0,D,1980,,,33789.89899,4960
Y,17808,38,0,1,V6K1S1,1,1,8318.510833,,11205.25167,60224.03,17720.61417,119102.1075,0,0,2.416666667,3.75,8.333333333,5.75,0,0.083333333,4.2,-1,0,A,690,360,1998,41042.02899,5904.878049
N,17816,67,0,1,V1T9P2,0,0,,0,36917.8125,,,,0,0,0,0,0,0,0,0,3,0,0,D,600,240,909,26501.66667,2340
Y,17817,54,1,0,V4B3K7,0,0,3022.176667,0,4410.4175,,,,0,0,0.333333333,0,0,0,0,0,3.1,1,1,D,550,240,1269,38496.36364,5265.714286
Y,17823,58,0,1,V2Z2R8,1,1,3854.821667,,4097.629167,,,12023.37727,0,0,4.75,0,0,0.833333333,0,0,2.9,-1,-1,D,7650,2650,13706,32769.15033,5222.371365
Y,17827,34,0,1,V3R4X3,1,1,310.7633333,166.9091667,1031.7375,3187.0875,,,0,0,0.5,21.41666667,41.16666667,0,1.166666667,0,4.1,-1,-2,D,670,250,886,30035.8209,1878.571429
Y,17829,60,1,0,V3J1M7,1,1,407.5991667,0.21,462.1816667,,23.11166667,,0,0,3.083333333,1.5,1,3,0.25,0,4,0,0,D,760,350,1535,32076.31579,2112.121212
Y,17833,48,0,1,V6Y3E4,1,0,1736.425833,0.95,1806.390833,,,,0,0,3.833333333,0.833333333,0,0,0,0,3,0,0,D,1110,520,1922,30130.63063,2568.656716
Y,17842,52,1,0,V3V1S6,1,1,494.1033333,,550.3208333,,4438.185,130265.8108,0,0,4,6.25,33,4.416666667,0,0,4,0,0,B,1130,350,1294,23838.93805,1812.820513
Y,17843,46,1,0,V5X3Y5,1,0,0,7144.584167,51695.67917,,,,0,0,1.916666667,0,0,0.083333333,0,0,4,0,1,C,530,330,1195,20649.0566,1890.909091
